subj,RT,cond,type,confresponse 
156,0.6570999622344971,faces,1,6
156,0.776199996471405,faces,2,1
156,0.7799999713897705,faces,2,6
156,0.6419000029563904,faces,2,6
156,1.945199966430664,faces,1,1
156,0.5916000008583069,faces,2,6
156,0.913599967956543,faces,1,6
156,0.6741999983787537,faces,2,1
156,2.362600088119507,faces,2,6
156,0.7524999976158142,faces,2,6
156,0.7384000420570374,faces,1,6
156,0.9864000082015991,faces,1,6
156,1.3330999612808228,faces,2,1
156,0.8271999955177307,faces,1,6
156,2.0064001083374023,faces,1,6
156,0.8389999866485596,faces,1,6
156,0.7910999655723572,faces,2,6
156,0.6636999845504761,faces,1,6
156,0.9110000133514404,faces,1,6
156,0.6902000308036804,faces,1,6
156,0.6529000401496887,faces,2,6
156,0.6866999864578247,faces,2,6
156,0.7017000317573547,faces,1,6
156,0.9607000350952148,faces,1,6
156,0.6406999826431274,faces,2,6
156,0.7090999484062195,faces,2,6
156,0.8392000198364258,faces,1,6
156,0.6370000243186951,faces,1,6
156,0.8805999755859375,words,2,6
156,0.5509000420570374,words,1,6
156,0.5723000168800354,words,1,6
156,0.48350000381469727,words,1,6
156,0.48899999260902405,words,1,6
156,0.4733999967575073,words,1,6
156,0.7194000482559204,words,1,6
156,0.5699999928474426,words,2,6
156,0.545799970626831,words,1,6
156,0.4584999978542328,words,1,6
156,0.4903999865055084,words,2,6
156,0.5484000444412231,words,2,6
156,0.5550999641418457,words,1,6
156,0.41189998388290405,words,1,6
156,0.6032000184059143,words,2,1
156,0.7017999887466431,words,1,6
156,0.5609999895095825,words,2,1
156,0.6209999918937683,words,2,6
156,0.637499988079071,words,2,1
156,0.6340000033378601,words,2,1
156,0.5904000401496887,words,2,1
156,0.7764999866485596,words,1,6
156,1.1506999731063843,words,2,1
156,0.6775999665260315,words,2,1
156,0.6570000052452087,words,1,6
156,0.5434000492095947,words,1,6
156,0.5969000458717346,words,2,1
156,0.6365999579429626,words,1,6
156,0.6574000120162964,words,2,1
156,0.6004999876022339,words,2,1
156,0.6520999670028687,words,1,6
156,0.6575999855995178,words,1,6
156,0.6796000003814697,words,2,1
156,0.6044999957084656,words,2,1
156,0.7410999536514282,words,1,6
156,0.648900032043457,words,1,6
156,0.8220000267028809,words,2,1
156,0.6949999928474426,words,2,1
156,0.5504999756813049,words,2,1
156,0.6669000387191772,words,2,1
156,0.5694000124931335,words,1,6
156,0.8115000128746033,words,1,6
156,0.5566999912261963,words,1,6
156,1.0529000759124756,words,1,6
156,0.5837999582290649,words,2,6
156,0.5400999784469604,words,2,6
156,0.661799967288971,words,2,6
156,0.5192999839782715,words,1,6
156,0.6322000026702881,words,1,6
156,0.5608000159263611,words,1,6
156,0.8212000131607056,words,2,1
156,0.7422999739646912,words,1,6
156,0.6205000281333923,words,2,1
156,0.7115999460220337,words,2,6
156,0.7777000069618225,words,2,1
156,0.6069999933242798,words,2,6
156,0.5684999823570251,words,1,6
156,0.7379000186920166,words,1,6
156,0.5210000276565552,words,2,6
156,1.5656999349594116,words,1,1
156,0.6420000195503235,words,2,1
156,0.6945000290870667,words,2,1
156,0.612500011920929,words,2,1
156,0.7071999907493591,words,2,1
156,1.1691999435424805,words,2,6
156,0.5307000279426575,words,1,6
156,0.5349000096321106,words,1,6
156,0.8046000003814697,words,2,1
156,0.5877000093460083,words,1,6
156,0.5624000430107117,words,1,6
156,0.7495999932289124,words,2,6
156,0.6032999753952026,words,1,6
156,0.6574000120162964,words,2,1
156,0.5540000200271606,words,1,6
156,0.5317000150680542,words,1,6
156,0.5690999627113342,words,1,6
156,0.5072999596595764,words,1,6
156,0.6349999904632568,words,2,6
156,0.5467000007629395,words,1,6
156,0.5412999987602234,words,2,6
156,0.5582999587059021,words,1,6
156,0.523099958896637,words,1,6
156,0.6069000363349915,words,2,6
156,0.7512999773025513,words,2,6
156,0.6550999879837036,words,2,6
156,0.5972999930381775,words,2,6
156,1.003000020980835,words,1,6
156,0.5167999863624573,words,1,6
156,0.6424000263214111,words,1,6
156,0.7882999777793884,words,2,6
156,0.5584999918937683,words,2,6
156,0.6402000188827515,words,1,6
156,0.5584999918937683,words,1,6
156,0.4973999857902527,words,2,6
156,0.5690999627113342,words,2,6
156,0.6310999989509583,words,1,6
156,0.6802999973297119,faces,1,6
156,0.8629999756813049,faces,1,6
156,0.6342000365257263,faces,2,1
156,0.7294999957084656,faces,2,1
156,0.796500027179718,faces,1,6
156,0.6890000104904175,faces,2,6
156,0.80840003490448,faces,2,6
156,0.7009999752044678,faces,2,6
156,2.7544000148773193,faces,2,6
156,0.5656999945640564,faces,1,6
156,0.5767999887466431,faces,2,1
156,0.7069000005722046,faces,2,6
156,1.3554999828338623,faces,2,6
156,0.6840000152587891,faces,1,6
156,0.6603000164031982,faces,1,6
156,0.8374999761581421,faces,1,6
156,1.4701999425888062,faces,1,6
156,0.5394999980926514,faces,2,6
156,0.8227999806404114,faces,2,1
156,0.9869999885559082,faces,1,6
156,0.7427999973297119,faces,1,6
156,0.685699999332428,faces,1,6
156,0.9750000238418579,faces,2,1
156,0.7886999845504761,faces,1,6
156,0.7764000296592712,faces,1,6
156,0.6944000124931335,faces,2,6
156,0.6265999674797058,faces,1,6
156,0.9142000079154968,faces,2,1
156,0.7514000535011292,faces,1,6
156,0.5817999839782715,faces,2,6
156,0.6863999962806702,faces,1,6
156,0.6098999977111816,faces,1,6
156,0.8334000110626221,faces,2,6
156,1.0773999691009521,faces,2,1
156,0.739799976348877,faces,1,6
156,0.527999997138977,faces,1,6
156,0.6265000104904175,faces,1,6
156,1.236899971961975,faces,1,6
156,0.6741999983787537,faces,1,6
156,0.8140999674797058,faces,1,6
156,0.9265999794006348,faces,2,1
156,0.8669999837875366,faces,2,1
156,0.7807999849319458,faces,2,1
156,1.0371999740600586,faces,2,1
156,0.8411999940872192,faces,1,6
156,0.8342999815940857,faces,2,1
156,1.357300043106079,faces,2,6
156,1.313099980354309,faces,2,6
161,5.878399848937988,words,2,5
161,5.286299705505371,words,1,2
161,3.650899887084961,words,2,1
161,3.0281999111175537,words,1,6
161,5.763299942016602,words,1,3
161,2.198699951171875,words,1,6
161,1.273800015449524,words,2,1
161,2.4371001720428467,words,1,6
161,3.8429999351501465,words,1,5
161,2.9238998889923096,words,2,1
161,3.1946001052856445,words,1,6
161,2.2980000972747803,words,1,6
161,3.8726000785827637,words,1,6
161,1.2100000381469727,words,2,1
161,1.1226999759674072,words,2,1
161,0.9704999923706055,words,2,1
161,3.6045000553131104,words,1,5
161,3.1208999156951904,words,2,2
161,5.735000133514404,words,1,2
161,1.3220999240875244,words,2,1
161,3.374500036239624,words,1,6
161,1.6105999946594238,words,1,6
161,2.565199851989746,words,1,6
161,4.609399795532227,words,1,5
161,1.082800030708313,words,2,1
161,1.2563000917434692,words,1,1
161,1.645300030708313,words,2,1
161,1.2598000764846802,words,2,1
161,1.1405999660491943,words,2,1
161,0.864300012588501,words,2,1
161,1.0520999431610107,words,2,1
161,2.220399856567383,words,2,1
161,2.171999931335449,words,2,2
161,5.317299842834473,words,2,4
161,2.3457000255584717,words,2,1
161,1.4955999851226807,words,2,1
161,2.455699920654297,words,1,6
161,1.4653000831604004,words,1,6
161,1.1398999691009521,words,2,1
161,2.259500026702881,words,2,1
161,3.0463998317718506,words,1,6
161,3.309499979019165,words,1,1
161,1.4341000318527222,words,1,6
161,2.205899953842163,words,1,5
161,2.035399913787842,words,2,2
161,1.293199896812439,words,2,1
161,1.3700000047683716,words,1,6
161,1.5364000797271729,words,1,6
161,4.262899875640869,faces,1,5
161,4.036200046539307,faces,1,1
161,4.853700160980225,faces,2,5
161,1.4596999883651733,faces,2,1
161,1.8098000288009644,faces,2,1
161,4.04610013961792,faces,1,6
161,3.7039999961853027,faces,1,2
161,6.278600215911865,faces,1,3
161,1.2188000679016113,faces,2,1
161,1.344099998474121,faces,2,1
161,1.5915000438690186,faces,1,2
161,1.338800072669983,faces,2,2
161,1.3661999702453613,faces,1,1
161,1.582900047302246,faces,1,1
161,5.6097002029418945,faces,2,5
161,2.1286001205444336,faces,2,5
161,1.4189000129699707,faces,1,1
161,1.3068000078201294,faces,2,1
161,1.0989999771118164,faces,2,1
161,2.3355000019073486,faces,1,2
161,6.44980001449585,faces,1,5
161,6.215799808502197,faces,1,6
161,2.7929999828338623,faces,2,6
161,5.915999889373779,faces,2,5
161,2.2146999835968018,faces,2,5
161,5.790799617767334,faces,1,3
161,5.389999866485596,faces,1,5
161,5.4197998046875,faces,2,1
161,1.5465999841690063,faces,2,1
161,1.8894000053405762,faces,1,2
161,3.5381999015808105,faces,2,4
161,3.4543001651763916,faces,2,4
161,2.106800079345703,faces,1,6
161,1.5095999240875244,faces,1,6
161,2.711399793624878,faces,1,2
161,1.9749000072479248,faces,2,1
161,3.2523000240325928,faces,1,2
161,2.0362000465393066,faces,1,6
161,1.0779999494552612,faces,1,6
161,1.8601000308990479,faces,1,6
161,4.106200218200684,faces,2,5
161,5.456700325012207,faces,2,4
161,2.9718000888824463,faces,2,1
161,1.4449000358581543,faces,1,6
161,1.7400000095367432,faces,1,1
161,5.094700336456299,faces,2,5
161,4.1381001472473145,faces,2,1
161,1.9733000993728638,faces,2,1
161,3.704899787902832,words,2,1
161,1.9830999374389648,words,2,1
161,1.1009000539779663,words,2,1
161,0.8246999979019165,words,2,1
161,1.0765999555587769,words,2,1
161,1.2725999355316162,words,2,1
161,3.5464999675750732,words,2,3
161,3.0191001892089844,words,2,1
161,1.2197999954223633,words,1,6
161,0.8192999958992004,words,1,6
161,0.8037999868392944,words,1,6
161,2.807300090789795,words,2,2
161,1.559499979019165,words,1,6
161,1.2621999979019165,words,2,1
161,0.8644000291824341,words,2,1
161,1.2098000049591064,words,1,6
161,0.8465999960899353,words,2,1
161,2.058000087738037,words,1,5
161,3.0456998348236084,words,1,5
161,1.2510000467300415,words,1,6
161,3.498300075531006,words,1,5
161,0.9287999868392944,words,2,1
161,0.7897000312805176,words,2,1
161,1.0949000120162964,words,1,6
161,0.9004000425338745,words,2,1
161,1.1894999742507935,words,2,5
161,2.847399950027466,words,1,5
161,2.458899974822998,words,2,1
161,0.7105000019073486,words,2,1
161,0.9484000205993652,words,1,6
161,0.8400999903678894,words,1,6
161,0.8429999947547913,words,2,1
161,0.8641999959945679,words,1,6
161,0.9972999691963196,words,1,6
161,1.5446999073028564,words,1,5
161,1.0333000421524048,words,2,1
161,1.007200002670288,words,1,6
161,2.0051000118255615,words,2,5
161,2.8083999156951904,words,2,1
161,1.0092999935150146,words,1,6
161,1.113300085067749,words,1,6
161,1.2359999418258667,words,1,5
161,1.0423001050949097,words,1,6
161,0.855400025844574,words,1,6
161,1.7853000164031982,words,2,1
161,0.7348999977111816,words,2,1
161,2.816699981689453,words,1,5
161,1.1726999282836914,words,1,6
161,3.015899896621704,faces,2,2
161,3.0906999111175537,faces,1,6
161,5.071499824523926,faces,2,3
161,2.1252999305725098,faces,2,1
161,3.5371999740600586,faces,1,5
161,1.61489999294281,faces,1,6
161,6.060400009155273,faces,1,4
161,3.544600009918213,faces,1,3
161,1.1281999349594116,faces,2,1
161,3.7106001377105713,faces,1,3
161,2.02620005607605,faces,1,5
161,1.854699969291687,faces,2,2
161,1.8384000062942505,faces,2,2
161,3.5339999198913574,faces,2,2
161,0.992900013923645,faces,2,1
161,6.036700248718262,faces,2,3
161,2.314500093460083,faces,1,6
161,4.982700347900391,faces,2,3
161,1.878600001335144,faces,1,4
161,1.6948000192642212,faces,1,4
161,3.2031002044677734,faces,2,3
161,2.1096999645233154,faces,1,2
161,4.925899982452393,faces,1,4
161,2.969600200653076,faces,1,3
161,2.0989999771118164,faces,2,1
161,2.0271999835968018,faces,2,5
161,1.6533000469207764,faces,2,1
161,2.15310001373291,faces,1,6
161,1.4134000539779663,faces,2,1
161,3.253000020980835,faces,1,5
161,1.5983000993728638,faces,1,1
161,1.4800000190734863,faces,1,1
161,1.0594000816345215,faces,2,1
161,5.386200428009033,faces,2,4
161,3.6071999073028564,faces,1,5
161,1.6109999418258667,faces,2,5
161,1.9591999053955078,faces,1,4
161,2.5889999866485596,faces,2,4
161,2.8598999977111816,faces,1,2
161,1.5821000337600708,faces,2,2
161,4.181000232696533,faces,2,2
161,4.587600231170654,faces,1,5
161,1.3095999956130981,faces,2,1
161,3.910099983215332,faces,2,3
161,5.085100173950195,faces,1,4
161,1.7044999599456787,faces,1,6
161,1.5844000577926636,faces,2,1
161,1.903499960899353,faces,1,2
161,2.6424999237060547,faces,2,1
161,3.1913001537323,faces,1,5
161,2.267399787902832,faces,1,6
161,2.9643001556396484,faces,1,4
161,2.851100206375122,faces,1,5
161,1.7613000869750977,faces,2,5
161,1.9718000888824463,faces,2,1
161,2.7202000617980957,faces,2,5
161,1.3238000869750977,faces,1,5
161,1.704300045967102,faces,1,6
161,2.0739998817443848,faces,1,5
161,4.215700149536133,faces,1,3
161,1.0903000831604004,faces,2,1
161,0.9176999926567078,faces,2,1
161,2.390699863433838,faces,2,2
161,1.0333000421524048,faces,2,1
161,1.4529000520706177,faces,2,1
161,1.5188000202178955,faces,1,2
161,1.3193000555038452,faces,2,1
161,1.5604000091552734,faces,2,6
161,4.333799839019775,faces,1,4
161,4.650700092315674,faces,2,4
161,1.5440999269485474,faces,1,6
161,1.5716999769210815,faces,2,1
161,2.4006998538970947,faces,1,5
161,2.7915000915527344,faces,1,1
161,3.8687000274658203,faces,2,2
161,1.7691999673843384,faces,1,2
161,1.425800085067749,faces,1,6
161,1.0500999689102173,faces,2,1
161,1.4880000352859497,faces,1,6
161,2.089600086212158,faces,1,3
161,2.9593000411987305,faces,2,1
161,2.4544999599456787,faces,2,5
161,1.499899983406067,faces,2,5
161,2.0850000381469727,faces,1,2
161,2.175100088119507,faces,1,1
161,2.2265000343322754,faces,2,5
161,1.8539999723434448,faces,2,2
161,2.650899887084961,faces,2,4
161,2.525099992752075,faces,2,1
161,4.0283002853393555,faces,2,5
161,1.163100004196167,faces,1,5
161,1.8916999101638794,faces,1,2
161,3.301100015640259,faces,1,5
161,2.2248001098632812,faces,1,2
161,2.5276999473571777,faces,1,6
161,5.331900119781494,faces,2,3
161,3.4441001415252686,words,2,2
161,1.6101000308990479,words,1,6
161,0.9502000212669373,words,2,1
161,1.2918000221252441,words,1,6
161,1.0154999494552612,words,2,1
161,0.8187999725341797,words,2,1
161,1.8564000129699707,words,1,6
161,1.532599925994873,words,2,6
161,0.8779000043869019,words,1,6
161,0.781000018119812,words,2,1
161,1.0311000347137451,words,1,6
161,0.8671000003814697,words,2,1
161,5.339000225067139,words,1,4
161,1.4204000234603882,words,1,6
161,0.9459999799728394,words,2,1
161,1.6171998977661133,words,1,6
161,0.8136000037193298,words,1,6
161,0.7991999983787537,words,1,6
161,0.7317000031471252,words,2,1
161,0.7922999858856201,words,2,1
161,1.6634999513626099,words,2,1
161,0.807200014591217,words,2,1
161,0.5699000358581543,words,2,1
161,1.4279000759124756,words,1,6
161,0.7626000046730042,words,2,1
161,1.5255000591278076,words,1,6
161,5.333100318908691,words,1,4
161,1.194100022315979,words,1,6
161,1.7414000034332275,words,1,6
161,1.0255000591278076,words,1,6
161,1.6778000593185425,words,2,2
161,1.0755000114440918,words,2,1
161,2.758699893951416,words,1,5
161,4.97029972076416,words,2,2
161,0.7940000295639038,words,2,1
161,1.0759999752044678,words,2,1
161,1.1083999872207642,words,1,6
161,0.747700035572052,words,2,1
161,3.268399953842163,words,2,2
161,2.2213001251220703,words,1,5
161,1.1438000202178955,words,1,5
161,0.8562999963760376,words,2,1
161,2.6714999675750732,words,1,6
161,2.7760000228881836,words,1,2
161,3.385699987411499,words,1,5
161,0.8618000149726868,words,2,1
161,0.9324000477790833,words,2,1
161,1.0371999740600586,words,1,6
161,4.459499835968018,faces,1,5
161,1.281000018119812,faces,2,1
161,1.1929999589920044,faces,2,1
161,0.8650999665260315,faces,2,1
161,0.9726999998092651,faces,2,1
161,2.647899866104126,faces,2,5
161,1.5408000946044922,faces,2,5
161,1.3299000263214111,faces,1,6
161,1.0791999101638794,faces,2,1
161,2.8851001262664795,faces,2,4
161,3.2641000747680664,faces,2,1
161,1.8406000137329102,faces,2,1
161,1.82069993019104,faces,1,5
161,2.8346002101898193,faces,2,1
161,4.682000160217285,faces,1,4
161,1.3792999982833862,faces,1,6
161,1.9859000444412231,faces,2,1
161,1.6015000343322754,faces,1,6
161,1.194700002670288,faces,1,6
161,2.832399845123291,faces,1,3
161,2.5850000381469727,faces,2,2
161,2.737100124359131,faces,2,1
161,1.350000023841858,faces,1,6
161,3.366499900817871,faces,2,4
161,2.76200008392334,faces,1,5
161,1.9556999206542969,faces,1,4
161,1.6305999755859375,faces,1,2
161,1.0599000453948975,faces,1,6
161,1.9844000339508057,faces,1,2
161,1.9484000205993652,faces,2,1
161,1.8285000324249268,faces,2,5
161,1.7024999856948853,faces,2,1
161,1.4718999862670898,faces,1,6
161,1.370300054550171,faces,2,5
161,1.0174000263214111,faces,2,1
161,4.098299980163574,faces,1,4
161,1.3713001012802124,faces,1,6
161,1.0611999034881592,faces,1,6
161,3.787600040435791,faces,1,3
161,1.8998000621795654,faces,2,4
161,1.2121999263763428,faces,2,1
161,1.6425999402999878,faces,1,5
161,3.6846001148223877,faces,1,5
161,1.7848000526428223,faces,1,3
161,1.1583000421524048,faces,1,1
161,1.2871999740600586,faces,1,6
161,0.8827000260353088,faces,2,1
161,1.7375999689102173,faces,2,2
161,2.552799940109253,words,1,6
161,3.424499988555908,words,2,3
161,1.8214000463485718,words,1,6
161,1.601199984550476,words,2,2
161,1.0458000898361206,words,2,1
161,3.113300085067749,words,1,5
161,1.434999942779541,words,1,6
161,3.313800096511841,words,1,4
161,1.9881999492645264,words,2,3
161,0.9369999766349792,words,2,1
161,3.298099994659424,words,1,3
161,0.897599995136261,words,2,1
161,0.8237999677658081,words,2,1
161,1.1621999740600586,words,1,6
161,2.2978999614715576,words,1,6
161,0.8321999907493591,words,2,1
161,0.9625999927520752,words,2,1
161,3.3447999954223633,words,1,5
161,1.4963001012802124,words,1,5
161,4.957799911499023,words,2,2
161,2.092100143432617,words,2,2
161,1.3924000263214111,words,1,5
161,1.0956999063491821,words,1,5
161,1.0541999340057373,words,2,1
161,1.342900037765503,words,1,6
161,0.8515999913215637,words,2,1
161,0.8695999979972839,words,2,1
161,2.4058001041412354,words,1,5
161,3.555799961090088,words,1,3
161,2.276899814605713,words,1,5
161,0.822700023651123,words,2,1
161,1.4842000007629395,words,1,2
161,1.0684000253677368,words,2,1
161,1.945199966430664,words,2,3
161,1.3393000364303589,words,1,5
161,0.8553000092506409,words,2,1
161,1.3036999702453613,words,2,1
161,0.7455999851226807,words,2,1
161,1.3618000745773315,words,2,2
161,0.9797000288963318,words,2,1
161,1.3385999202728271,words,1,6
161,1.3725999593734741,words,2,6
161,1.9430999755859375,words,1,6
161,1.0931999683380127,words,2,1
161,1.343000054359436,words,1,6
161,1.2098000049591064,words,1,6
161,1.321199893951416,words,1,2
161,0.9580000042915344,words,1,6
161,1.051300048828125,words,2,1
161,1.045699954032898,words,1,6
161,0.9983000159263611,words,1,6
161,0.9359000325202942,words,2,1
161,1.003600001335144,words,1,6
161,0.8827999830245972,words,1,6
161,1.7415000200271606,words,1,6
161,0.7549999952316284,words,1,6
161,3.756999969482422,words,2,3
161,2.61899995803833,words,1,6
161,1.4783999919891357,words,1,6
161,0.9350000023841858,words,2,1
161,4.299299716949463,words,1,3
161,1.6683000326156616,words,2,2
161,1.042199969291687,words,2,1
161,1.081800103187561,words,1,6
161,0.8852999806404114,words,2,1
161,0.8999000191688538,words,2,1
161,2.2079999446868896,words,1,2
161,3.063199996948242,words,2,5
161,1.1093000173568726,words,1,5
161,0.9296000003814697,words,2,1
161,3.744999885559082,words,1,5
161,0.7472000122070312,words,2,1
161,1.3223999738693237,words,1,5
161,1.8365000486373901,words,1,6
161,1.2215999364852905,words,2,1
161,0.6816999912261963,words,2,1
161,1.031599998474121,words,1,6
161,0.7626000046730042,words,1,6
161,0.9700000286102295,words,2,1
161,1.4131999015808105,words,2,5
161,0.929900050163269,words,2,1
161,1.261099934577942,words,1,5
161,3.824899911880493,words,1,2
161,0.9384999871253967,words,2,1
161,1.304800033569336,words,2,1
161,0.7757999897003174,words,2,1
161,1.0816999673843384,words,1,6
161,0.9172999858856201,words,2,1
161,2.4908998012542725,words,2,2
161,1.082900047302246,words,1,6
161,0.8727999925613403,words,1,6
161,1.1210999488830566,words,1,1
161,2.7825000286102295,words,2,5
161,0.8654999732971191,words,2,1
161,1.0454000234603882,words,1,5
161,5.211799621582031,words,2,4
161,2.0176000595092773,faces,1,6
161,1.2395000457763672,faces,1,6
161,2.5908000469207764,faces,1,6
161,1.0336999893188477,faces,2,1
161,0.8124000430107117,faces,2,1
161,1.9270000457763672,faces,1,3
161,1.2100999355316162,faces,2,3
161,1.0022000074386597,faces,2,1
161,2.3783998489379883,faces,2,6
161,1.368399977684021,faces,1,6
161,0.9365000128746033,faces,2,1
161,2.6087000370025635,faces,2,3
161,1.2936999797821045,faces,1,6
161,1.0220999717712402,faces,2,1
161,3.5601000785827637,faces,1,3
161,1.6694999933242798,faces,2,1
161,1.271399974822998,faces,2,1
161,2.395699977874756,faces,2,4
161,1.3181999921798706,faces,1,6
161,4.131200313568115,faces,2,5
161,1.7846999168395996,faces,2,2
161,1.5516999959945679,faces,1,6
161,4.955799579620361,faces,2,3
161,0.9291999936103821,faces,2,1
161,1.4876999855041504,faces,2,5
161,1.5056999921798706,faces,1,6
161,1.4185999631881714,faces,2,1
161,1.2251999378204346,faces,1,6
161,1.0160999298095703,faces,1,6
161,3.5374999046325684,faces,2,5
161,2.4807000160217285,faces,1,4
161,1.6175999641418457,faces,1,1
161,2.6201000213623047,faces,1,3
161,2.2883999347686768,faces,1,5
161,1.3869999647140503,faces,1,5
161,1.037500023841858,faces,2,1
161,1.1836999654769897,faces,2,1
161,2.2881999015808105,faces,1,4
161,1.928800106048584,faces,1,4
161,1.7316999435424805,faces,1,5
161,1.2554000616073608,faces,1,1
161,2.0576999187469482,faces,1,6
161,3.2111001014709473,faces,1,4
161,2.1978001594543457,faces,2,1
161,2.972100019454956,faces,2,3
161,0.979200005531311,faces,2,1
161,1.0498000383377075,faces,2,1
161,0.8274999856948853,faces,1,1
161,3.3163001537323,faces,2,2
161,2.7207000255584717,faces,1,5
161,1.2355999946594238,faces,1,6
161,1.1128000020980835,faces,2,2
161,0.9495999813079834,faces,2,1
161,1.9364999532699585,faces,1,4
161,3.327699899673462,faces,2,4
161,2.619300127029419,faces,1,5
161,2.436199903488159,faces,1,3
161,1.0582000017166138,faces,2,2
161,1.7628999948501587,faces,2,5
161,1.4904999732971191,faces,1,6
161,1.308500051498413,faces,1,1
161,3.8445000648498535,faces,2,2
161,3.0451998710632324,faces,2,2
161,2.0273001194000244,faces,2,1
161,2.6712000370025635,faces,1,2
161,1.3973000049591064,faces,1,3
161,1.2171000242233276,faces,1,5
161,2.2632999420166016,faces,1,5
161,1.1765999794006348,faces,2,2
161,1.3370000123977661,faces,2,2
161,1.2451999187469482,faces,2,5
161,3.871299982070923,faces,2,3
161,1.1690999269485474,faces,1,1
161,3.0631000995635986,faces,1,5
161,1.895900011062622,faces,1,1
161,0.8989999890327454,faces,2,1
161,1.3949999809265137,faces,1,6
161,1.8553999662399292,faces,2,1
161,2.769899845123291,faces,1,4
161,4.107999801635742,faces,1,5
161,1.0598000288009644,faces,2,1
161,1.1274000406265259,faces,1,6
161,3.9403998851776123,faces,1,3
161,2.4746999740600586,faces,1,4
161,1.2643001079559326,faces,2,2
161,1.2855000495910645,faces,1,5
161,1.2523000240325928,faces,2,2
161,2.363600015640259,faces,1,3
161,1.4641000032424927,faces,1,3
161,2.610300064086914,faces,2,2
161,1.3140000104904175,faces,2,5
161,1.8209000825881958,faces,2,1
161,1.3562999963760376,faces,2,5
161,2.0801000595092773,faces,1,4
161,3.0910000801086426,faces,2,5
161,3.840100049972534,faces,2,3
161,1.2575000524520874,words,1,6
161,1.8313000202178955,words,2,2
161,0.7804000377655029,words,2,1
161,0.6455000042915344,words,2,1
161,0.7148000001907349,words,1,6
161,0.8087999820709229,words,1,6
161,2.296800136566162,words,2,6
161,0.7487999796867371,words,2,1
161,1.1634000539779663,words,1,6
161,0.8862999677658081,words,2,1
161,1.2364000082015991,words,1,5
161,0.8280999660491943,words,1,5
161,1.0340999364852905,words,2,1
161,2.263000011444092,words,1,6
161,0.8646000027656555,words,2,1
161,0.7192999720573425,words,2,1
161,0.9337000250816345,words,1,6
161,1.9659000635147095,words,1,6
161,2.1061999797821045,words,1,3
161,0.9804999828338623,words,2,1
161,1.6394000053405762,words,1,5
161,1.1711000204086304,words,1,5
161,0.8769999742507935,words,1,5
161,1.086400032043457,words,1,6
161,0.7555999755859375,words,1,6
161,0.6660000085830688,words,2,1
161,0.6577999591827393,words,2,1
161,2.571899890899658,words,1,6
161,0.7095000147819519,words,2,1
161,0.612500011920929,words,2,1
161,0.690500020980835,words,2,1
161,0.974299967288971,words,1,6
161,0.7120999693870544,words,1,6
161,1.316100001335144,words,2,5
161,1.0465999841690063,words,1,6
161,0.8544999957084656,words,2,1
161,0.6452999711036682,words,2,1
161,0.6358000040054321,words,2,1
161,0.7997999787330627,words,1,6
161,1.7263000011444092,words,1,5
161,1.4429999589920044,words,2,1
161,3.203199863433838,words,1,3
161,3.8652000427246094,words,2,2
161,0.9350999593734741,words,1,6
161,0.9509999752044678,words,2,1
161,0.7292999625205994,words,2,1
161,0.7292999625205994,words,2,1
161,0.8948000073432922,words,1,6
161,1.8798999786376953,faces,1,5
161,1.1711000204086304,faces,2,1
161,1.3058000802993774,faces,2,2
161,1.0749000310897827,faces,1,5
161,1.3526999950408936,faces,1,6
161,2.52839994430542,faces,1,6
161,1.6109000444412231,faces,2,1
161,1.1168999671936035,faces,2,2
161,1.3158999681472778,faces,1,5
161,1.6883000135421753,faces,2,5
161,1.8076999187469482,faces,1,3
161,1.7958999872207642,faces,2,5
161,1.3306000232696533,faces,2,1
161,1.1266999244689941,faces,2,1
161,1.7014000415802002,faces,1,4
161,1.4560999870300293,faces,2,1
161,3.3606998920440674,faces,1,2
161,1.3963000774383545,faces,2,1
161,0.9085000157356262,faces,2,1
161,2.2026000022888184,faces,1,5
161,2.3359999656677246,faces,2,4
161,1.9718000888824463,faces,1,1
161,1.2168000936508179,faces,2,1
161,2.2748000621795654,faces,1,5
161,1.291100025177002,faces,1,6
161,1.4011999368667603,faces,2,1
161,3.798600196838379,faces,2,4
161,2.0055999755859375,faces,1,5
161,1.11080002784729,faces,2,1
161,2.2019999027252197,faces,1,3
161,2.033400058746338,faces,2,5
161,1.291700005531311,faces,1,6
161,1.6596999168395996,faces,2,1
161,0.9180999994277954,faces,2,1
161,1.114400029182434,faces,1,1
161,1.7416999340057373,faces,1,6
161,1.3601999282836914,faces,2,6
161,1.3299000263214111,faces,1,6
161,1.2168999910354614,faces,2,1
161,2.4483001232147217,faces,2,5
161,3.913100004196167,faces,1,4
161,2.4626998901367188,faces,1,3
161,2.202699899673462,faces,1,5
161,0.9959999918937683,faces,2,1
161,3.813300132751465,faces,1,4
161,1.9830000400543213,faces,2,5
161,1.5149999856948853,faces,1,4
161,2.393899917602539,faces,1,4
161,3.1642000675201416,words,1,5
161,1.1055999994277954,words,1,5
161,0.7802000045776367,words,2,1
161,0.6642999649047852,words,2,1
161,0.8424999713897705,words,2,1
161,0.8640999794006348,words,1,6
161,0.7032999992370605,words,2,1
161,3.073899984359741,words,1,5
161,0.9381999969482422,words,1,5
161,0.8334000110626221,words,1,6
161,0.7599999904632568,words,2,1
161,1.9290999174118042,words,2,1
161,0.6962000131607056,words,2,1
161,0.6664000153541565,words,2,1
